REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,Short Tons Waste,Biogenic CO2 Emissions (Metric Tons)
2016,Wheelabrator Bridgeport L.P.,1004283,6 HOWARD AVE,41.1624,-73.2091,BRIDGEPORT,FAIRFIELD COUNTY,CT,6605,ENERGY CAPITOL PARTNERS LLC (100%),"270,795",C,"799,022.64","428,033.00"
2016,"WHEELABRATOR SOUTH BROWARD, INC - RESOURCE RECOVERY FACILITY",1004531,4400 SOUTH STATE ROAD 7,26.068889,-80.203611,FT. LAUDERDALE,BROWARD COUNTY,FL,33314,ENERGY CAPITOL PARTNERS LLC (100%),"268,464",C,"752,071.37","452,244.00"
2016,WHEELABRATOR WESTCHESTER LP,1004244,1 CHARLES PT AVE,41.277115,-73.942428,PEEKSKILL,WESTCHESTER COUNTY,NY,10566,ENERGY CAPITOL PARTNERS LLC (100%),"261,072",C,"724,555.81","399,870.00"
2016,COVANTA HONOLULU RESOURCE RECOVERY VENTURE (H-POWER),1007914,91-174 HANUA ST,21.3048,-158.1061,KAPOLEI,HONOLULU COUNTY,HI,96707,CITY & COUNTY OF HONOLULU (100%),"255,827",C,"619,882.90","380,855.40"
2016,COVANTA HAVERHILL INC,1005179,100 RECOVERY WAY,42.7654,-71.124025,HAVERHILL,ESSEX COUNTY,MA,1835,COVANTA ENERGY (100%),"237,488",C,"618,185.42","327,367.00"
2016,Mid-Connecticut Resources Recovery Facility,1002765,,41.7494,-72.6536,Hartford,HARTFORD COUNTY,CT,6114,MATERIALS INNOVATION & RECYCLING AUTHORITY (100%),"231,916",C,"618,304.32","331,774.90"
2016,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,1002268,10500 BUCKINGHAM ROAD,26.631667,-81.761389,FORT MYERS,LEE COUNTY,FL,33905,LEE COUNTY PUBLIC UTILITIES DEPARTMENT (100%),"210,872",C,"629,145.73","309,798.00"
2016,HILLSBOROUGH COUNTY RESOURCE RECOVERY FACILITY,1005920,350 NORTH FALKENBURG ROAD,27.95473,-82.34075,TAMPA,HILLSBOROUGH COUNTY,FL,33619,HILLSBOROUGH COUNTY PUBLIC UTILITIES DEPARTMENT (100%),"209,483",C,"577,185.03","293,555.20"
2016,Wheelabrator Portsmouth Inc.,1004969,3809 ELM AVENUE,36.8087,-76.3035,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,ENERGY CAPITOL PARTNERS LLC (100%),"205,447",C,"556,922.26","299,047.00"
2016,MONTGOMERY COUNTY RESOURCE RECOVERY FACILITY,1000623,21204 MARTINSBURG ROAD,39.200734,-77.456357,DICKERSON,MONTGOMERY COUNTY,MD,20842,NORTHEAST MARYLAND WASTE DISPOSAL AUTHORITY (100%),"203,658",C,"553,713.51","321,912.00"
2016,UNION COUNTY RESOURCE RECOVERY FACILITY,1002269,1499 US RT 1 & 9 NORTH,40.6008,-74.2664,RAHWAY,UNION COUNTY,NJ,7065,COVANTA ENERGY (100%),"197,135",C,"549,531.14","298,797.40"
2016,WHEELABRATOR MILLBURY INC,1006267,331 SOUTHWEST CUTOFF,42.2207,-71.7673,MILLBURY,WORCESTER COUNTY,MA,1527,ENERGY CAPITOL PARTNERS LLC (100%),"195,367",C,"515,957.77","251,185.00"
2016,WHEELABRATOR NORTH ANDOVER INC.,1004101,285 HOLT ROAD,42.726075,-71.122203,NORTH ANDOVER,ESSEX COUNTY,MA,1845,ENERGY CAPITOL PARTNERS LLC (100%),"192,849",C,"460,681.38","242,966.00"
2016,WHEELABRATOR FALLS,1006282,1201 NEW FORD MILL ROAD,40.16274,-74.76739,MORRISVILLE,BUCKS COUNTY,PA,19067,ENERGY CAPITOL PARTNERS LLC (100%),"188,398",C,"480,212.07","221,162.00"
2016,Lancaster Waste to Energy Facility,1007677,1911 River Road,40.07434,-76.6409,Bainbridge,LANCASTER COUNTY,PA,17502,LANCASTER COUNTY SOLID WASTE MANAGEMENT AUTHORITY (100%),"166,603",C,"434,918.64","226,482.60"
2016,YORK COUNTY RESOURCE RECOVERY,1006647,2651 BLACKBRIDGE ROAD,40.0017,-76.7175,YORK,YORK COUNTY,PA,17406,YORK COUNTY SOLID WASTE & REFUSE AUTHORITY (100%),"154,303",C,"378,324.66","190,300.60"
2016,Hennepin Energy Recovery Center,1004795,505 6th Avenue North,44.98351,-93.28037,Minneapolis,HENNEPIN COUNTY,MN,55405,HENNEPIN COUNTY ENVIRONMENTAL SERVICES (100%),"153,440",C,"367,036.07","183,792.00"
2016,Covanta WBH,1004963,2122 S. Yukon Avenue,36.13221,-96.01738,Tulsa,TULSA COUNTY,OK,74107,COVANTA ENERGY (100%),"150,738",C,"372,674.38","185,732.20"
2016,Wheelabrator Saugus Inc.,1004287,100 SALEM TURNPIKE,42.447211,-70.980472,SAUGUS,ESSEX COUNTY,MA,1906,ENERGY CAPITOL PARTNERS LLC (100%),"148,014",C,"395,247.82","236,437.00"
2016,COVANTA PLYMOUTH RENEWABLE ENERGY LLC,1007884,1155 CONSHOHOCKEN ROAD,40.09584,-75.31056,CONSHOHOCKEN,MONTGOMERY COUNTY,PA,19428,COVANTA ENERGY (100%),"145,393",C,"346,500.36","221,635.00"
2016,ONONDAGA CO RESOURCE RECOVERY FACILITY,1006772,5801 ROCK CUT ROAD,43.004785,-76.11473,JAMESVILLE,ONONDAGA COUNTY,NY,13078,COVANTA ENERGY (100%),"144,191",C,"349,911.01","172,512.30"
2016,Southeast Resource Recovery Facility (SERRF),1003340,120 PIER S. AVE,33.758239,-118.240812,LONG BEACH,LOS ANGELES COUNTY,CA,90802,CITY OF LONG BEACH (100%),"132,935",C,"429,145.73","249,387.00"
2016,CAMDEN CNTY RESOURCE RECOVERY ASSOC,1000362,600 MORGAN BOULEVARD,39.9094,-75.1167,CAMDEN,CAMDEN COUNTY,NJ,8104,COVANTA ENERGY (99%); CAMDEN COUNTY ENERGY RECOVERY ASSOCIATES LP (1%),"124,066",C,"335,555.75","180,202.20"
2016,"COVANTA ALEXANDRIA/ARLINGTON, INC",1001813,5301 EISENHOWER AVENUE,38.80137,-77.12859,ALEXANDRIA,ALEXANDRIA CITY,VA,22304,COVANTA ENERGY (100%),"121,161",C,"329,580.94","176,821.90"
2016,MCKAY BAY FACILITY,1004572,107 NORTH 34TH ST,27.94934,-82.42098,TAMPA,HILLSBOROUGH COUNTY,FL,33605,CITY OF TAMPA (100%),"120,131",C,"316,543.28","165,886.00"
2016,SUSQUEHANNA RESOURCE MGMT COMPLEX,1002561,1670 SOUTH 19TH STREET,40.2443,-76.8541,HARRISBURG,DAUPHIN COUNTY,PA,17104,LANCASTER COUNTY SOLID WASTE MANAGEMENT AUTHORITY (100%),"112,977",C,"300,435.21","158,158.50"
2016,COVANTA HUNTINGTON,1002400,99 TOWN LINE RD.,40.8817,-73.2899,EAST NORTHPORT,SUFFOLK COUNTY,NY,11731,COVANTA ENERGY (100%),"112,653",C,"344,640.61","198,847.60"
2016,PENOBSCOT ENERGY RECOVERY CO.,1000047,29 INDUSTRIAL WAY,44.738333,-68.825833,ORRINGTON,PENOBSCOT COUNTY,ME,4474,SET PERC INVESTMENT LLC (52.7%); PERC HOLDINGS LLC (24.3%); EQUITY CHARTER MUNICIPALITIES (23%),"109,938",C,"250,698.43","117,892.00"
2016,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,1003244,5251 TRIANA BLVD SW,34.66979,-86.61282,HUNTSVILLE,MADISON COUNTY,AL,35805,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORITY (100%),"105,379",C,"217,437.63","93,692.00"
2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,1002744,132 MILITARY HIGHWAY,41.475589,-72.068786,PRESTON,NEW LONDON COUNTY,CT,6365,COVANTA ENERGY (100%),"104,649",C,"271,071.88","141,305.70"
2016,Covanta Stanislaus Inc.,1003200,4040 FINK ROAD,37.38538,-121.14088,CROWS LANDING,STANISLAUS COUNTY,CA,95313,COVANTA ENERGY (100%),"101,855",C,"280,655.51","153,330.50"
2016,City of Spokane Waste-to-Energy,1004053,2900 S GEIGER BLVD,47.626529,-117.504278,SPOKANE,SPOKANE COUNTY,WA,99224,CITY OF SPOKANE (100%),"96,647",C,"256,756.25","136,713.40"
2016,"COVANTA BABYLON, INC.",1005870,125 GLEAM STREET,40.7349,-73.3836,WEST BABYLON,SUFFOLK COUNTY,NY,11704,COVANTA ENERGY (100%),"91,026",C,"250,821.07","135,834.10"
2016,Wheelabrator Lisbon Inc.,1004540,425 SOUTH BURNHAM HIGHWAY,41.569537,-72.04481,LISBON,NEW LONDON COUNTY,CT,6351,ENERGY CAPITOL PARTNERS LLC (100%),"85,957",C,"192,679.92","88,246.00"
2016,KENT COUNTY WASTE TO ENERGY FACILITY,1003387,950 MARKET AVE SW,42.9492,-85.6939,GRAND RAPIDS,KENT COUNTY,MI,49503,KENT COUNTY MICHIGAN DEPARTMENT OF PUBLIC WORKS (100%),"81,147",C,"207,157.81","106,608.70"
2016,"COVANTA BRISTOL, INC",1005172,170 ENTERPRISE DRIVE,41.64911,-72.91595,BRISTOL,HARTFORD COUNTY,CT,6010,COVANTA ENERGY (100%),"76,143",C,"210,200.56","114,281.20"
2016,WHEELABRATOR CONCORD COMPANY LP,1006369,11 WHITNEY ROAD,43.2868,-71.5761,CONCORD (PENACOOK),MERRIMACK COUNTY,NH,3303,ENERGY CAPITOL PARTNERS LLC (100%),"71,836",C,"176,789.45","88,061.00"
2016,"COVANTA MARION, INC",1001646,4850 BROOKLAKE ROAD NORTHEAST,45.04799,-122.9622,BROOKS,MARION COUNTY,OR,97305,COVANTA ENERGY (100%),"71,476",C,"176,314.61","89,032.10"
2016,COVANTA WARREN ENERGY RESOURCE CO,1001869,218 MOUNT PISGAH ROAD,40.8205,-75.0114,OXFORD,WARREN COUNTY,NJ,7863,COVANTA ENERGY (100%),"71,096",C,"175,756.76","88,220.80"
2016,COVANTA LAKE II INC,1003242,3830 ROGERS INDUSTRIAL PARK ROAD,28.73974,-81.88944,OKAHUMPKA,LAKE COUNTY,FL,34762,COVANTA ENERGY (100%),"69,524",C,"173,339.17","87,650.70"
2016,WHEELABRATOR HUDSON FALLS LLC,1004968,93 RIVER STREET,43.305734,-73.591553,HUDSON FALLS,WASHINGTON COUNTY,NY,12839,ENERGY CAPITOL PARTNERS LLC (100%),"64,330",C,"150,263.22","72,889.00"
2016,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",1004279,,39.873864,-75.138677,WESTVILLE,GLOUCESTER COUNTY,NJ,8093,ENERGY CAPITOL PARTNERS LLC (100%),"64,143",C,"167,012.14","87,415.00"
2016,REGIONAL WASTE SYSTEMS INCORPORATED,1005673,64 BLUEBERRY RD,43.6557,-70.3341,PORTLAND,CUMBERLAND COUNTY,ME,4102,ECOMAINE (100%),"61,812",C,"152,439.28","76,311.30"
2016,COMMERCE REFUSE TO ENERGY FACILITY,1003182,5926 SHEILA ST,33.9949,-118.1539,CITY OF COMMERCE,LOS ANGELES COUNTY,CA,90040,LOS ANGELES COUNTY SANITATION DISTRICTS (100%),"55,682",C,"124,025.63","63,522.50"
2016,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,1002277,4001 VETERANS MEMORIAL HIGHWAY,40.786445,-73.10577,RONKONKOMA,SUFFOLK COUNTY,NY,11779,ISLIP RESOURCE RECOVERY AGENCY (100%),"53,159",C,"139,061.38","73,110.60"
2016,BAY COUNTY WASTE - TO - ENERGY FACILITY,1004618,6510 BAY LINE DRIVE,30.2656,-85.5214,PANAMA CITY,BAY COUNTY,FL,32404,BAY COUNTY (100%),"50,054",C,"117,995.48","59,097.90"
2016,OLMSTED WASTE-TO-ENERGY FACILITY,1005528,301 SILVER CREEK RD NE,44.026536,-92.4291,ROCHESTER,OLMSTED COUNTY,MN,55906,OLMSTED COUNTY (100%),"49,669",C,"122,925.64","63,278.00"
2016,DUTCHESS CO RESOURCE RECOVERY FACILITY,1003110,98 SAND DOCK RD,41.647458,-73.942631,POUGHKEEPSIE,DUTCHESS COUNTY,NY,12601,DUTCHESS COUNTY RESOURCE RECOVERY AGENCY (100%),"45,350",C,"108,107.50","54,152.00"
2016,COMMUNITY ECO SPRINGFIELD LLC,1004865,188 M ST,42.090524,-72.590858,AGAWAM,HAMPDEN COUNTY,MA,1001,COVANTA ENERGY (100%),"37,803",C,"106,097.45","58,405.90"
2016,COMMUNITY ECO PITTSFIELD LLC,1004797,500 HUBBARD AVENUE,42.468401,-73.194143,PITTSFIELD,BERKSHIRE COUNTY,MA,1201,COVANTA ENERGY (100%),"29,544",C,"71,099.55","34,650.70"
2016,OSWEGO CO ENERGY RECOVERY FAC,1006910,2801 STATE ROUTE 481,43.3492,-76.4256,Fulton,OSWEGO COUNTY,NY,13069,OSWEGO COUNTY (100%),"28,084",C,"66,739.20","32,217.50"
2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,1004475,2115 SOUTH JEFFERSON STREET,45.868611,-95.372163,ALEXANDRIA,DOUGLAS COUNTY,MN,56308,POPE/DOUGLAS JOINT SOLID WASTE MANAGEMENT BOARD (100%),"27,878",C,"64,891.42","31,631.60"
2016,PERHAM RESOURCE RECOVERY FACILITY,1006340,201 6TH AVENUE NE,46.59107,-95.56406,PERHAM,OTTER TAIL COUNTY,MN,56573,Prairie Lakes Municipal Solid Waste Authority (100%),"27,289",C,"43,936.20","19,134.70"
2016,Harford Waste-To-Energy Facility,1005922,1 MAGNOLIA ROAD,39.40448,-76.32004,JOPPA,HARFORD COUNTY,MD,21085,NORTHEAST MARYLAND WASTE DISPOSAL AUTHORITY (100%),"12,082",C,"25,125.63","13,656.10"
2017,COVANTA ENERGY,1000293,2320 S HARDING ST,39.7337,-86.1888,INDIANAPOLIS,MARION COUNTY,IN,46221,COVANTA ENERGY (100%),"367,726",C,"720,440.75","324,630.20"
2017,Delaware Valley Resource Recovery Facility,1006038,10 HIGHLAND AVENUE,39.8275,-75.38728,CHESTER,DELAWARE COUNTY,PA,19013,COVANTA ENERGY (100%),"353,996",C,"1,004,767.89","553,737.80"
2017,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,1005710,141 CRANBERRY HIGHWAY ROUTE 28,41.8023,-70.7875,ROCHESTER,PLYMOUTH COUNTY,MA,2770,COVANTA ENERGY (100%),"340,533",C,"971,641.69","555,609.00"
2017,COVANTA HEMPSTEAD,1002398,600 MERCHANTS CONCOURSE,40.738356,-73.593495,WESTBURY,NASSAU COUNTY,NY,11590,COVANTA ENERGY (100%),"321,063",C,"1,031,848.23","602,862.00"
2017,ESSEX COUNTY RESOURCE RECOVERY FACILITY,1004216,183 RAYMOND BLVD,40.7381,-74.1266,NEWARK,ESSEX COUNTY,NJ,7105,COVANTA ENERGY (100%),"317,245",C,"898,832.71","517,610.70"
2017,DADE COUNTY RESOURCES RECOVERY,1009077,6990 NW 97 AVENUE,25.835883,-80.356201,MIAMI,MIAMI-DADE COUNTY,FL,33178,MIAMI-DADE COUNTY DEPARTMENT OF SOLID WASTE MANAGEMENT (100%),"261,643",C,"821,378.47","543,408.00"
2017,Wheelabrator Bridgeport L.P.,1004283,6 HOWARD AVE,41.1624,-73.2091,BRIDGEPORT,FAIRFIELD COUNTY,CT,6605,ENERGY CAPITOL PARTNERS LLC (100%),"260,405",C,"784,568.68","424,871.00"
2017,WHEELABRATOR WESTCHESTER LP,1004244,1 CHARLES PT AVE,41.277115,-73.942428,PEEKSKILL,WESTCHESTER COUNTY,NY,10566,ENERGY CAPITOL PARTNERS LLC (100%),"259,122",C,"732,596.02","436,505.00"
2017,WHEELABRATOR BALTIMORE LP,1004094,1801 OLD ANNAPOLIS ROAD,39.26994,-76.63041,BALTIMORE,BALTIMORE CITY,MD,21230,ENERGY CAPITOL PARTNERS LLC (100%),"254,754",C,"782,641.63","406,945.00"
2017,"WHEELABRATOR SOUTH BROWARD, INC - RESOURCE RECOVERY FACILITY",1004531,4400 SOUTH STATE ROAD 7,26.068889,-80.203611,FT. LAUDERDALE,BROWARD COUNTY,FL,33314,ENERGY CAPITOL PARTNERS LLC (100%),"251,164",C,"741,312.96","498,578.00"
2017,Mid-Connecticut Resources Recovery Facility,1002765,,41.7494,-72.6536,Hartford,HARTFORD COUNTY,CT,6114,MATERIALS INNOVATION & RECYCLING AUTHORITY (100%),"240,420",C,"540,909.16","373,067.70"
2017,Detroit Renewable Power LLC,1004125,5700 Russell,42.368645,-83.051749,Detroit,WAYNE COUNTY,MI,48211,DETROIT RENEWABLE RESOURCES LLC (75%); THERMAL VENTURES II LP (25%),"239,447",C,"609,832.65","416,571.30"
2017,COVANTA HAVERHILL INC,1005179,100 RECOVERY WAY,42.7654,-71.124025,HAVERHILL,ESSEX COUNTY,MA,1835,COVANTA ENERGY (100%),"233,100",C,"616,230.71","338,683.00"
2017,MONTGOMERY COUNTY RESOURCE RECOVERY FACILITY,1000623,21204 MARTINSBURG ROAD,39.200734,-77.456357,DICKERSON,MONTGOMERY COUNTY,MD,20842,NORTHEAST MARYLAND WASTE DISPOSAL AUTHORITY (100%),"213,488",C,"582,206.42","334,461.00"
2017,COVANTA HONOLULU RESOURCE RECOVERY VENTURE (H-POWER),1007914,91-174 HANUA ST,21.3048,-158.1061,KAPOLEI,HONOLULU COUNTY,HI,96707,CITY & COUNTY OF HONOLULU (100%),"212,985",C,"615,170.35","395,405.60"
2017,Wheelabrator Portsmouth Inc.,1004969,3809 ELM AVENUE,36.8087,-76.3035,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,ENERGY CAPITOL PARTNERS LLC (100%),"204,650",C,"555,466.32","298,265.00"
2017,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,1002268,10500 BUCKINGHAM ROAD,26.631667,-81.761389,FORT MYERS,LEE COUNTY,FL,33905,LEE COUNTY PUBLIC UTILITIES DEPARTMENT (100%),"195,396",C,"610,240.19","305,619.00"
2017,HILLSBOROUGH COUNTY RESOURCE RECOVERY FACILITY,1005920,350 NORTH FALKENBURG ROAD,27.95473,-82.34075,TAMPA,HILLSBOROUGH COUNTY,FL,33619,HILLSBOROUGH COUNTY PUBLIC UTILITIES DEPARTMENT (100%),"190,475",C,"558,426.06","302,016.10"
2017,UNION COUNTY RESOURCE RECOVERY FACILITY,1002269,1499 US RT 1 & 9 NORTH,40.6008,-74.2664,RAHWAY,UNION COUNTY,NJ,7065,COVANTA ENERGY (100%),"188,506",C,"549,000.96","309,658.10"
2017,WHEELABRATOR MILLBURY INC,1006267,331 SOUTHWEST CUTOFF,42.2207,-71.7673,MILLBURY,WORCESTER COUNTY,MA,1527,ENERGY CAPITOL PARTNERS LLC (100%),"178,668",C,"522,150.19","257,108.00"
2017,WHEELABRATOR NORTH ANDOVER INC.,1004101,285 HOLT ROAD,42.726075,-71.122203,NORTH ANDOVER,ESSEX COUNTY,MA,1845,ENERGY CAPITOL PARTNERS LLC (100%),"177,595",C,"452,356.28","258,220.00"
2017,WHEELABRATOR FALLS,1006282,1201 NEW FORD MILL ROAD,40.16274,-74.76739,MORRISVILLE,BUCKS COUNTY,PA,19067,ENERGY CAPITOL PARTNERS LLC (100%),"168,691",C,"469,999.55","269,468.00"
2017,Hennepin Energy Recovery Center,1004795,505 6th Avenue North,44.98351,-93.28037,Minneapolis,HENNEPIN COUNTY,MN,55405,HENNEPIN COUNTY ENVIRONMENTAL SERVICES (100%),"160,748",C,"393,277.40","204,589.00"
2017,YORK COUNTY RESOURCE RECOVERY,1006647,2651 BLACKBRIDGE ROAD,40.0017,-76.7175,YORK,YORK COUNTY,PA,17406,YORK COUNTY SOLID WASTE & REFUSE AUTHORITY (100%),"158,257",C,"392,569.25","198,195.00"
2017,ONONDAGA CO RESOURCE RECOVERY FACILITY,1006772,5801 ROCK CUT ROAD,43.004785,-76.11473,JAMESVILLE,ONONDAGA COUNTY,NY,13078,COVANTA ENERGY (100%),"149,395",C,"382,507.03","196,488.90"
2017,Lancaster Waste to Energy Facility,1007677,1911 River Road,40.07434,-76.6409,Bainbridge,LANCASTER COUNTY,PA,17502,LANCASTER COUNTY SOLID WASTE MANAGEMENT AUTHORITY (100%),"146,841",C,"428,916.16","241,028.50"
2017,COVANTA PLYMOUTH RENEWABLE ENERGY LLC,1007884,1155 CONSHOHOCKEN ROAD,40.09584,-75.31056,CONSHOHOCKEN,MONTGOMERY COUNTY,PA,19428,COVANTA ENERGY (100%),"141,932",C,"369,631.64","227,030.90"
2017,Covanta WBH,1004963,2122 S. Yukon Avenue,36.13221,-96.01738,Tulsa,TULSA COUNTY,OK,74107,COVANTA ENERGY (100%),"141,513",C,"358,251.82","184,265.20"
2017,Wheelabrator Saugus Inc.,1004287,100 SALEM TURNPIKE,42.447211,-70.980472,SAUGUS,ESSEX COUNTY,MA,1906,ENERGY CAPITOL PARTNERS LLC (100%),"132,169",C,"386,879.34","213,370.00"
2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,1000362,600 MORGAN BOULEVARD,39.9094,-75.1167,CAMDEN,CAMDEN COUNTY,NJ,8104,COVANTA ENERGY (99%); CAMDEN COUNTY ENERGY RECOVERY ASSOCIATES LP (1%),"118,463",C,"329,090.39","180,421.00"
2017,MCKAY BAY FACILITY,1004572,107 NORTH 34TH ST,27.94934,-82.42098,TAMPA,HILLSBOROUGH COUNTY,FL,33605,CITY OF TAMPA (100%),"116,356",C,"323,808.03","176,281.00"
2017,"COVANTA ALEXANDRIA/ARLINGTON, INC",1001813,5301 EISENHOWER AVENUE,38.80137,-77.12859,ALEXANDRIA,ALEXANDRIA CITY,VA,22304,COVANTA ENERGY (100%),"106,375",C,"329,620.57","191,681.10"
2017,COVANTA HUNTINGTON,1002400,99 TOWN LINE RD.,40.8817,-73.2899,EAST NORTHPORT,SUFFOLK COUNTY,NY,11731,COVANTA ENERGY (100%),"105,995",C,"343,583.99","204,644.40"
2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,1002561,1670 SOUTH 19TH STREET,40.2443,-76.8541,HARRISBURG,DAUPHIN COUNTY,PA,17104,LANCASTER COUNTY SOLID WASTE MANAGEMENT AUTHORITY (100%),"102,248",C,"283,622.73","155,596.30"
2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,1003244,5251 TRIANA BLVD SW,34.66979,-86.61282,HUNTSVILLE,MADISON COUNTY,AL,35805,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORITY (100%),"97,890",C,"207,877.93","91,764.00"
2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,1002744,132 MILITARY HIGHWAY,41.475589,-72.068786,PRESTON,NEW LONDON COUNTY,CT,6365,COVANTA ENERGY (100%),"95,743",C,"266,834.17","146,925.30"
2017,Covanta Stanislaus Inc.,1003200,4040 FINK ROAD,37.38538,-121.14088,CROWS LANDING,STANISLAUS COUNTY,CA,95313,COVANTA ENERGY (100%),"95,179",C,"278,249.88","157,766.70"
2017,Southeast Resource Recovery Facility (SERRF),1003340,120 PIER S. AVE,33.758239,-118.240812,LONG BEACH,LOS ANGELES COUNTY,CA,90802,CITY OF LONG BEACH (100%),"94,585",C,"417,315.00","257,721.00"
2017,PENOBSCOT ENERGY RECOVERY CO.,1000047,29 INDUSTRIAL WAY,44.738333,-68.825833,ORRINGTON,PENOBSCOT COUNTY,ME,4474,"USA Energy Group, LLC (52.7%); PERC HOLDINGS LLC (24.3%); EQUITY CHARTER MUNICIPALITIES (23%)","92,852",C,"258,671.33","146,810.70"
2017,City of Spokane Waste-to-Energy,1004053,2900 S GEIGER BLVD,47.626529,-117.504278,SPOKANE,SPOKANE COUNTY,WA,99224,CITY OF SPOKANE (100%),"88,156",C,"251,663.83","140,809.80"
2017,"COVANTA BABYLON, INC.",1005870,125 GLEAM STREET,40.7349,-73.3836,WEST BABYLON,SUFFOLK COUNTY,NY,11704,COVANTA ENERGY (100%),"79,947",C,"248,106.60","144,438.70"
2017,KENT COUNTY WASTE TO ENERGY FACILITY,1003387,950 MARKET AVE SW,42.9492,-85.6939,GRAND RAPIDS,KENT COUNTY,MI,49503,KENT COUNTY MICHIGAN DEPARTMENT OF PUBLIC WORKS (100%),"77,192",C,"207,320.08","110,518.80"
2017,"COVANTA MARION, INC",1001646,4850 BROOKLAKE ROAD NORTHEAST,45.04799,-122.9622,BROOKS,MARION COUNTY,OR,97305,COVANTA ENERGY (100%),"74,178",C,"176,164.30","86,419.20"
2017,WHEELABRATOR CONCORD COMPANY LP,1006369,11 WHITNEY ROAD,43.2868,-71.5761,CONCORD (PENACOOK),MERRIMACK COUNTY,NH,3303,ENERGY CAPITOL PARTNERS LLC (100%),"71,451",C,"176,789.45","88,452.00"
2017,Wheelabrator Lisbon Inc.,1004540,425 SOUTH BURNHAM HIGHWAY,41.569537,-72.04481,LISBON,NEW LONDON COUNTY,CT,6351,ENERGY CAPITOL PARTNERS LLC (100%),"71,150",C,"191,172.38","101,789.00"
2017,"COVANTA BRISTOL, INC",1005172,170 ENTERPRISE DRIVE,41.64911,-72.91595,BRISTOL,HARTFORD COUNTY,CT,6010,COVANTA ENERGY (100%),"68,773",C,"207,687.99","119,486.10"
2017,COVANTA WARREN ENERGY RESOURCE CO,1001869,218 MOUNT PISGAH ROAD,40.8205,-75.0114,OXFORD,WARREN COUNTY,NJ,7863,COVANTA ENERGY (100%),"61,373",C,"173,857.38","96,815.90"
2017,REGIONAL WASTE SYSTEMS INCORPORATED,1005673,64 BLUEBERRY RD,43.6557,-70.3341,PORTLAND,CUMBERLAND COUNTY,ME,4102,ECOMAINE (100%),"56,853",C,"145,036.19","75,263.20"
2017,WHEELABRATOR HUDSON FALLS LLC,1004968,93 RIVER STREET,43.305734,-73.591553,HUDSON FALLS,WASHINGTON COUNTY,NY,12839,ENERGY CAPITOL PARTNERS LLC (100%),"56,808",C,"140,608.55","72,328.00"
2017,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",1004279,,39.873864,-75.138677,WESTVILLE,GLOUCESTER COUNTY,NJ,8093,ENERGY CAPITOL PARTNERS LLC (100%),"56,715",C,"165,623.50","93,422.00"
2017,COVANTA LAKE II INC,1003242,3830 ROGERS INDUSTRIAL PARK ROAD,28.73974,-81.88944,OKAHUMPKA,LAKE COUNTY,FL,34762,COVANTA ENERGY (100%),"56,457",C,"165,856.81","94,164.60"
2017,OLMSTED WASTE-TO-ENERGY FACILITY,1005528,301 SILVER CREEK RD NE,44.026536,-92.4291,ROCHESTER,OLMSTED COUNTY,MN,55906,OLMSTED COUNTY (100%),"49,775",C,"133,015.52","67,511.00"
2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,1004618,6510 BAY LINE DRIVE,30.2656,-85.5214,PANAMA CITY,BAY COUNTY,FL,32404,BAY COUNTY (100%),"48,247",C,"126,375.93","68,140.10"
2017,COMMERCE REFUSE TO ENERGY FACILITY,1003182,5926 SHEILA ST,33.9949,-118.1539,CITY OF COMMERCE,LOS ANGELES COUNTY,CA,90040,LOS ANGELES COUNTY SANITATION DISTRICTS (100%),"48,110",C,"111,613.13","58,925.50"
2017,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,1002277,4001 VETERANS MEMORIAL HIGHWAY,40.786445,-73.10577,RONKONKOMA,SUFFOLK COUNTY,NY,11779,ISLIP RESOURCE RECOVERY AGENCY (100%),"44,556",C,"134,713.00","78,119.60"
2017,COMMUNITY ECO SPRINGFIELD LLC,1004865,188 M ST,42.090524,-72.590858,AGAWAM,HAMPDEN COUNTY,MA,1001,COVANTA ENERGY (100%),"42,328",C,"102,892.44","51,076.60"
